filepath,masks,objects
batch_01_vt/0402.jpg,batch_01_vt_masks/0402.png,"[0, 7, 9]"
batch_01_vt/0403.jpg,batch_01_vt_masks/0403.png,"[0, 2]"
batch_01_vt/0405.jpg,batch_01_vt_masks/0405.png,"[0, 2, 3, 4, 7, 9]"
batch_01_vt/0406.jpg,batch_01_vt_masks/0406.png,"[0, 2, 3, 4, 9]"
batch_01_vt/0407.jpg,batch_01_vt_masks/0407.png,"[0, 2]"
batch_01_vt/0409.jpg,batch_01_vt_masks/0409.png,"[0, 2]"
batch_01_vt/0410.jpg,batch_01_vt_masks/0410.png,"[0, 4]"
batch_01_vt/0411.jpg,batch_01_vt_masks/0411.png,"[0, 3]"
batch_01_vt/0412.jpg,batch_01_vt_masks/0412.png,"[0, 3]"
batch_01_vt/0413.jpg,batch_01_vt_masks/0413.png,"[0, 9]"
batch_01_vt/0414.jpg,batch_01_vt_masks/0414.png,"[0, 7]"
batch_01_vt/0415.jpg,batch_01_vt_masks/0415.png,"[0, 7]"
batch_01_vt/0416.jpg,batch_01_vt_masks/0416.png,"[0, 1, 2, 3, 9]"
batch_01_vt/0417.jpg,batch_01_vt_masks/0417.png,"[0, 5]"
batch_01_vt/0418.jpg,batch_01_vt_masks/0418.png,"[0, 2, 3]"
batch_01_vt/0419.jpg,batch_01_vt_masks/0419.png,"[0, 9]"
batch_01_vt/0420.jpg,batch_01_vt_masks/0420.png,"[0, 2, 3, 8, 9]"
batch_01_vt/0422.jpg,batch_01_vt_masks/0422.png,"[0, 2, 9]"
batch_01_vt/0423.jpg,batch_01_vt_masks/0423.png,"[0, 4]"
batch_01_vt/0424.jpg,batch_01_vt_masks/0424.png,"[0, 2]"
batch_01_vt/0425.jpg,batch_01_vt_masks/0425.png,"[0, 7]"
batch_01_vt/0426.jpg,batch_01_vt_masks/0426.png,"[0, 2]"
batch_01_vt/0427.jpg,batch_01_vt_masks/0427.png,"[0, 2]"
batch_01_vt/0428.jpg,batch_01_vt_masks/0428.png,"[0, 5, 7]"
batch_01_vt/0429.jpg,batch_01_vt_masks/0429.png,"[0, 2, 3, 7, 8, 9]"
batch_01_vt/0430.jpg,batch_01_vt_masks/0430.png,"[0, 7, 8]"
batch_01_vt/0431.jpg,batch_01_vt_masks/0431.png,"[0, 7, 9]"
batch_01_vt/0432.jpg,batch_01_vt_masks/0432.png,"[0, 5]"
batch_01_vt/0433.jpg,batch_01_vt_masks/0433.png,"[0, 3, 4, 5, 6, 7, 9]"
batch_01_vt/0435.jpg,batch_01_vt_masks/0435.png,"[0, 3]"
batch_01_vt/0436.jpg,batch_01_vt_masks/0436.png,"[0, 3]"
batch_01_vt/0437.jpg,batch_01_vt_masks/0437.png,"[0, 3]"
batch_01_vt/0438.jpg,batch_01_vt_masks/0438.png,"[0, 5]"
batch_01_vt/0439.jpg,batch_01_vt_masks/0439.png,"[0, 9]"
batch_01_vt/0440.jpg,batch_01_vt_masks/0440.png,"[0, 7]"
batch_01_vt/0441.jpg,batch_01_vt_masks/0441.png,"[0, 5, 11]"
batch_01_vt/0442.jpg,batch_01_vt_masks/0442.png,"[0, 3, 9]"
batch_01_vt/0443.jpg,batch_01_vt_masks/0443.png,"[0, 7]"
batch_01_vt/0445.jpg,batch_01_vt_masks/0445.png,"[0, 7, 9]"
batch_01_vt/0446.jpg,batch_01_vt_masks/0446.png,"[0, 2, 3, 8, 9]"
batch_01_vt/0449.jpg,batch_01_vt_masks/0449.png,"[0, 7]"
batch_01_vt/0450.jpg,batch_01_vt_masks/0450.png,"[0, 2]"
batch_01_vt/0451.jpg,batch_01_vt_masks/0451.png,"[0, 4]"
batch_01_vt/0452.jpg,batch_01_vt_masks/0452.png,"[0, 9]"
batch_01_vt/0453.jpg,batch_01_vt_masks/0453.png,"[0, 5]"
batch_01_vt/0454.jpg,batch_01_vt_masks/0454.png,"[0, 11]"
batch_01_vt/0455.jpg,batch_01_vt_masks/0455.png,"[0, 2]"
batch_01_vt/0456.jpg,batch_01_vt_masks/0456.png,"[0, 5]"
batch_01_vt/0457.jpg,batch_01_vt_masks/0457.png,"[0, 2]"
batch_01_vt/0458.jpg,batch_01_vt_masks/0458.png,"[0, 9]"
batch_01_vt/0461.jpg,batch_01_vt_masks/0461.png,"[0, 7]"
batch_01_vt/0462.jpg,batch_01_vt_masks/0462.png,"[0, 2, 3, 5, 9]"
batch_01_vt/0465.jpg,batch_01_vt_masks/0465.png,"[0, 2]"
batch_01_vt/0466.jpg,batch_01_vt_masks/0466.png,"[0, 9]"
batch_01_vt/0467.jpg,batch_01_vt_masks/0467.png,"[0, 7]"
batch_01_vt/0468.jpg,batch_01_vt_masks/0468.png,"[0, 3]"
batch_01_vt/0469.jpg,batch_01_vt_masks/0469.png,"[0, 3]"
batch_01_vt/0471.jpg,batch_01_vt_masks/0471.png,"[0, 7]"
batch_01_vt/0472.jpg,batch_01_vt_masks/0472.png,"[0, 3]"
batch_01_vt/0473.jpg,batch_01_vt_masks/0473.png,"[0, 2, 9]"
batch_01_vt/0474.jpg,batch_01_vt_masks/0474.png,"[0, 3]"
batch_01_vt/0478.jpg,batch_01_vt_masks/0478.png,"[0, 2, 4]"
batch_01_vt/0480.jpg,batch_01_vt_masks/0480.png,"[0, 4]"
batch_01_vt/0481.jpg,batch_01_vt_masks/0481.png,"[0, 9]"
batch_01_vt/0482.jpg,batch_01_vt_masks/0482.png,"[0, 9]"
batch_01_vt/0483.jpg,batch_01_vt_masks/0483.png,"[0, 2, 4]"
batch_01_vt/0484.jpg,batch_01_vt_masks/0484.png,"[0, 3, 9]"
batch_01_vt/0485.jpg,batch_01_vt_masks/0485.png,"[0, 2]"
batch_01_vt/0486.jpg,batch_01_vt_masks/0486.png,"[0, 9]"
batch_01_vt/0487.jpg,batch_01_vt_masks/0487.png,"[0, 2]"
batch_01_vt/0488.jpg,batch_01_vt_masks/0488.png,"[0, 3, 8]"
batch_01_vt/0489.jpg,batch_01_vt_masks/0489.png,"[0, 9]"
batch_01_vt/0490.jpg,batch_01_vt_masks/0490.png,"[0, 2, 3, 7, 8]"
batch_01_vt/0491.jpg,batch_01_vt_masks/0491.png,"[0, 2]"
batch_01_vt/0492.jpg,batch_01_vt_masks/0492.png,"[0, 7, 8]"
batch_01_vt/0495.jpg,batch_01_vt_masks/0495.png,"[0, 2]"
batch_01_vt/0496.jpg,batch_01_vt_masks/0496.png,"[0, 3, 5, 9]"
batch_01_vt/0497.jpg,batch_01_vt_masks/0497.png,"[0, 7, 9]"
batch_01_vt/0498.jpg,batch_01_vt_masks/0498.png,"[0, 5, 7]"
batch_01_vt/0499.jpg,batch_01_vt_masks/0499.png,"[0, 9]"
batch_01_vt/0500.jpg,batch_01_vt_masks/0500.png,"[0, 2, 4]"
batch_01_vt/0503.jpg,batch_01_vt_masks/0503.png,"[0, 2, 9]"
batch_01_vt/0505.jpg,batch_01_vt_masks/0505.png,"[0, 9]"
batch_01_vt/0506.jpg,batch_01_vt_masks/0506.png,"[0, 2, 9]"
batch_01_vt/0507.jpg,batch_01_vt_masks/0507.png,"[0, 4, 7, 8, 9]"
batch_01_vt/0508.jpg,batch_01_vt_masks/0508.png,"[0, 6, 9]"
batch_01_vt/0509.jpg,batch_01_vt_masks/0509.png,"[0, 3, 4]"
batch_01_vt/0510.jpg,batch_01_vt_masks/0510.png,"[0, 2]"
batch_01_vt/0511.jpg,batch_01_vt_masks/0511.png,"[0, 9]"
batch_01_vt/0513.jpg,batch_01_vt_masks/0513.png,"[0, 9]"
batch_01_vt/0514.jpg,batch_01_vt_masks/0514.png,"[0, 2]"
batch_01_vt/0515.jpg,batch_01_vt_masks/0515.png,"[0, 2]"
batch_01_vt/0516.jpg,batch_01_vt_masks/0516.png,"[0, 2]"
batch_01_vt/0518.jpg,batch_01_vt_masks/0518.png,"[0, 5]"
batch_01_vt/0520.jpg,batch_01_vt_masks/0520.png,"[0, 9]"
batch_01_vt/0521.jpg,batch_01_vt_masks/0521.png,"[0, 2, 3]"
batch_01_vt/0523.jpg,batch_01_vt_masks/0523.png,"[0, 3]"
batch_01_vt/0524.jpg,batch_01_vt_masks/0524.png,"[0, 6]"
batch_01_vt/0525.jpg,batch_01_vt_masks/0525.png,"[0, 3, 6]"
batch_01_vt/0526.jpg,batch_01_vt_masks/0526.png,"[0, 7]"
batch_01_vt/0527.jpg,batch_01_vt_masks/0527.png,"[0, 2, 5, 9]"
batch_01_vt/0528.jpg,batch_01_vt_masks/0528.png,"[0, 3]"
batch_01_vt/0529.jpg,batch_01_vt_masks/0529.png,"[0, 2]"
batch_01_vt/0530.jpg,batch_01_vt_masks/0530.png,"[0, 4]"
batch_01_vt/0531.jpg,batch_01_vt_masks/0531.png,"[0, 2]"
batch_01_vt/0532.jpg,batch_01_vt_masks/0532.png,"[0, 8]"
batch_01_vt/0533.jpg,batch_01_vt_masks/0533.png,"[0, 3]"
batch_01_vt/0535.jpg,batch_01_vt_masks/0535.png,"[0, 9]"
batch_01_vt/0536.jpg,batch_01_vt_masks/0536.png,"[0, 2]"
batch_01_vt/0537.jpg,batch_01_vt_masks/0537.png,"[0, 2]"
batch_01_vt/0538.jpg,batch_01_vt_masks/0538.png,"[0, 7]"
batch_01_vt/0539.jpg,batch_01_vt_masks/0539.png,"[0, 7]"
batch_01_vt/0540.jpg,batch_01_vt_masks/0540.png,"[0, 2]"
batch_01_vt/0542.jpg,batch_01_vt_masks/0542.png,"[0, 2, 4]"
batch_01_vt/0543.jpg,batch_01_vt_masks/0543.png,"[0, 2]"
batch_01_vt/0545.jpg,batch_01_vt_masks/0545.png,"[0, 2]"
batch_01_vt/0546.jpg,batch_01_vt_masks/0546.png,"[0, 2, 9]"
batch_01_vt/0547.jpg,batch_01_vt_masks/0547.png,"[0, 2]"
batch_01_vt/0548.jpg,batch_01_vt_masks/0548.png,"[0, 2, 3, 9]"
batch_01_vt/0549.jpg,batch_01_vt_masks/0549.png,"[0, 2, 3, 5, 7]"
batch_01_vt/0550.jpg,batch_01_vt_masks/0550.png,"[0, 3]"
batch_01_vt/0551.jpg,batch_01_vt_masks/0551.png,"[0, 2, 3, 9]"
batch_01_vt/0553.jpg,batch_01_vt_masks/0553.png,"[0, 2, 3, 7]"
batch_01_vt/0554.jpg,batch_01_vt_masks/0554.png,"[0, 3]"
batch_01_vt/0555.jpg,batch_01_vt_masks/0555.png,"[0, 2, 4]"
batch_01_vt/0556.jpg,batch_01_vt_masks/0556.png,"[0, 3, 8]"
batch_01_vt/0557.jpg,batch_01_vt_masks/0557.png,"[0, 3, 9]"
batch_01_vt/0558.jpg,batch_01_vt_masks/0558.png,"[0, 2, 7, 9]"
batch_01_vt/0559.jpg,batch_01_vt_masks/0559.png,"[0, 2]"
batch_01_vt/0560.jpg,batch_01_vt_masks/0560.png,"[0, 2, 3, 9]"
batch_01_vt/0561.jpg,batch_01_vt_masks/0561.png,"[0, 3, 8, 9]"
batch_01_vt/0562.jpg,batch_01_vt_masks/0562.png,"[0, 8, 9]"
batch_01_vt/0563.jpg,batch_01_vt_masks/0563.png,"[0, 2]"
batch_01_vt/0564.jpg,batch_01_vt_masks/0564.png,"[0, 3, 7, 8, 9]"
batch_01_vt/0565.jpg,batch_01_vt_masks/0565.png,"[0, 5]"
batch_01_vt/0567.jpg,batch_01_vt_masks/0567.png,"[0, 2, 7]"
batch_01_vt/0568.jpg,batch_01_vt_masks/0568.png,"[0, 3, 4]"
batch_01_vt/0569.jpg,batch_01_vt_masks/0569.png,"[0, 2, 3, 7, 9]"
batch_01_vt/0570.jpg,batch_01_vt_masks/0570.png,"[0, 2, 3, 8, 9]"
batch_01_vt/0571.jpg,batch_01_vt_masks/0571.png,"[0, 7]"
batch_01_vt/0572.jpg,batch_01_vt_masks/0572.png,"[0, 9]"
batch_01_vt/0573.jpg,batch_01_vt_masks/0573.png,"[0, 2, 5]"
batch_01_vt/0574.jpg,batch_01_vt_masks/0574.png,"[0, 3, 4, 9]"
batch_01_vt/0575.jpg,batch_01_vt_masks/0575.png,"[0, 3, 9]"
batch_01_vt/0576.jpg,batch_01_vt_masks/0576.png,"[0, 7]"
batch_01_vt/0577.jpg,batch_01_vt_masks/0577.png,"[0, 3, 9]"
batch_01_vt/0578.jpg,batch_01_vt_masks/0578.png,"[0, 2, 3, 7, 9]"
batch_01_vt/0579.jpg,batch_01_vt_masks/0579.png,"[0, 3]"
batch_01_vt/0581.jpg,batch_01_vt_masks/0581.png,"[0, 7]"
batch_01_vt/0582.jpg,batch_01_vt_masks/0582.png,"[0, 2, 7]"
batch_01_vt/0583.jpg,batch_01_vt_masks/0583.png,"[0, 4]"
batch_01_vt/0586.jpg,batch_01_vt_masks/0586.png,"[0, 6, 7]"
batch_01_vt/0587.jpg,batch_01_vt_masks/0587.png,"[0, 9]"
batch_01_vt/0588.jpg,batch_01_vt_masks/0588.png,"[0, 2]"
batch_01_vt/0589.jpg,batch_01_vt_masks/0589.png,"[0, 4]"
batch_01_vt/0590.jpg,batch_01_vt_masks/0590.png,"[0, 3]"
batch_01_vt/0591.jpg,batch_01_vt_masks/0591.png,"[0, 7]"
batch_01_vt/0592.jpg,batch_01_vt_masks/0592.png,"[0, 3]"
batch_01_vt/0593.jpg,batch_01_vt_masks/0593.png,"[0, 2]"
batch_01_vt/0594.jpg,batch_01_vt_masks/0594.png,"[0, 5, 6, 7]"
batch_01_vt/0595.jpg,batch_01_vt_masks/0595.png,"[0, 2, 3, 7, 11]"
batch_01_vt/0596.jpg,batch_01_vt_masks/0596.png,"[0, 2, 3]"
batch_01_vt/0598.jpg,batch_01_vt_masks/0598.png,"[0, 8, 9]"
batch_01_vt/0600.jpg,batch_01_vt_masks/0600.png,"[0, 3]"
batch_01_vt/0601.jpg,batch_01_vt_masks/0601.png,"[0, 2, 3, 9]"
batch_01_vt/0602.jpg,batch_01_vt_masks/0602.png,"[0, 3, 6]"
batch_01_vt/0603.jpg,batch_01_vt_masks/0603.png,"[0, 3]"
batch_01_vt/0604.jpg,batch_01_vt_masks/0604.png,"[0, 3]"
batch_01_vt/0605.jpg,batch_01_vt_masks/0605.png,"[0, 2, 3, 7]"
batch_01_vt/0609.jpg,batch_01_vt_masks/0609.png,"[0, 7]"
batch_01_vt/0610.jpg,batch_01_vt_masks/0610.png,"[0, 1, 3, 7, 8, 9]"
batch_01_vt/0611.jpg,batch_01_vt_masks/0611.png,"[0, 9]"
batch_01_vt/0612.jpg,batch_01_vt_masks/0612.png,"[0, 2, 3, 9]"
batch_01_vt/0613.jpg,batch_01_vt_masks/0613.png,"[0, 3]"
batch_01_vt/0614.jpg,batch_01_vt_masks/0614.png,"[0, 9]"
batch_01_vt/0616.jpg,batch_01_vt_masks/0616.png,"[0, 5]"
batch_01_vt/0617.jpg,batch_01_vt_masks/0617.png,"[0, 2, 4]"
batch_01_vt/0618.jpg,batch_01_vt_masks/0618.png,"[0, 9]"
batch_01_vt/0619.jpg,batch_01_vt_masks/0619.png,"[0, 2]"
batch_01_vt/0620.jpg,batch_01_vt_masks/0620.png,"[0, 4]"
batch_01_vt/0622.jpg,batch_01_vt_masks/0622.png,"[0, 4]"
batch_01_vt/0624.jpg,batch_01_vt_masks/0624.png,"[0, 9]"
batch_01_vt/0626.jpg,batch_01_vt_masks/0626.png,"[0, 2, 3, 5]"
batch_01_vt/0627.jpg,batch_01_vt_masks/0627.png,"[0, 3]"
batch_01_vt/0628.jpg,batch_01_vt_masks/0628.png,"[0, 11]"
batch_01_vt/0629.jpg,batch_01_vt_masks/0629.png,"[0, 5]"
batch_01_vt/0630.jpg,batch_01_vt_masks/0630.png,"[0, 2, 3, 7, 9]"
batch_01_vt/0633.jpg,batch_01_vt_masks/0633.png,"[0, 2, 5, 9]"
batch_01_vt/0634.jpg,batch_01_vt_masks/0634.png,"[0, 1, 2, 3, 8, 9]"
batch_01_vt/0636.jpg,batch_01_vt_masks/0636.png,"[0, 1, 4, 8, 9, 11]"
batch_01_vt/0637.jpg,batch_01_vt_masks/0637.png,"[0, 3]"
batch_01_vt/0638.jpg,batch_01_vt_masks/0638.png,"[0, 4]"
batch_01_vt/0639.jpg,batch_01_vt_masks/0639.png,"[0, 9]"
batch_01_vt/0641.jpg,batch_01_vt_masks/0641.png,"[0, 9]"
batch_01_vt/0642.jpg,batch_01_vt_masks/0642.png,"[0, 2, 9]"
batch_01_vt/0643.jpg,batch_01_vt_masks/0643.png,"[0, 5, 9]"
batch_01_vt/0644.jpg,batch_01_vt_masks/0644.png,"[0, 2, 7, 9]"
batch_01_vt/0645.jpg,batch_01_vt_masks/0645.png,"[0, 5]"
batch_01_vt/0646.jpg,batch_01_vt_masks/0646.png,"[0, 6]"
batch_01_vt/0647.jpg,batch_01_vt_masks/0647.png,"[0, 7]"
batch_01_vt/0648.jpg,batch_01_vt_masks/0648.png,"[0, 2]"
batch_01_vt/0651.jpg,batch_01_vt_masks/0651.png,"[0, 7, 9]"
batch_01_vt/0652.jpg,batch_01_vt_masks/0652.png,"[0, 7]"
batch_01_vt/0653.jpg,batch_01_vt_masks/0653.png,"[0, 2, 3, 4, 5, 9]"
batch_01_vt/0655.jpg,batch_01_vt_masks/0655.png,"[0, 1, 2, 3, 5, 7]"
batch_01_vt/0656.jpg,batch_01_vt_masks/0656.png,"[0, 2, 3, 7]"
batch_01_vt/0657.jpg,batch_01_vt_masks/0657.png,"[0, 3, 4, 6]"
batch_01_vt/0658.jpg,batch_01_vt_masks/0658.png,"[0, 7, 9]"
batch_01_vt/0660.jpg,batch_01_vt_masks/0660.png,"[0, 7]"
batch_01_vt/0661.jpg,batch_01_vt_masks/0661.png,"[0, 2]"
batch_01_vt/0662.jpg,batch_01_vt_masks/0662.png,"[0, 3, 7]"
batch_01_vt/0663.jpg,batch_01_vt_masks/0663.png,"[0, 5, 6]"
batch_01_vt/0664.jpg,batch_01_vt_masks/0664.png,"[0, 3]"
batch_01_vt/0665.jpg,batch_01_vt_masks/0665.png,"[0, 7]"
batch_01_vt/0666.jpg,batch_01_vt_masks/0666.png,"[0, 3, 4]"
batch_01_vt/0667.jpg,batch_01_vt_masks/0667.png,"[0, 2, 3, 5, 7, 9]"
batch_01_vt/0668.jpg,batch_01_vt_masks/0668.png,"[0, 3, 8, 9]"
batch_01_vt/0669.jpg,batch_01_vt_masks/0669.png,"[0, 3]"
batch_01_vt/0671.jpg,batch_01_vt_masks/0671.png,"[0, 7, 9]"
batch_01_vt/0672.jpg,batch_01_vt_masks/0672.png,"[0, 3, 9]"
batch_01_vt/0673.jpg,batch_01_vt_masks/0673.png,"[0, 3]"
batch_01_vt/0674.jpg,batch_01_vt_masks/0674.png,"[0, 2]"
batch_01_vt/0676.jpg,batch_01_vt_masks/0676.png,"[0, 2]"
batch_01_vt/0677.jpg,batch_01_vt_masks/0677.png,"[0, 6, 7, 9]"
batch_01_vt/0678.jpg,batch_01_vt_masks/0678.png,"[0, 2]"
batch_01_vt/0679.jpg,batch_01_vt_masks/0679.png,"[0, 2, 5]"
batch_01_vt/0680.jpg,batch_01_vt_masks/0680.png,"[0, 2, 3, 7]"
batch_01_vt/0682.jpg,batch_01_vt_masks/0682.png,"[0, 2]"
batch_01_vt/0684.jpg,batch_01_vt_masks/0684.png,"[0, 2, 4, 8, 9]"
batch_01_vt/0685.jpg,batch_01_vt_masks/0685.png,"[0, 3]"
batch_01_vt/0686.jpg,batch_01_vt_masks/0686.png,"[0, 3]"
batch_01_vt/0688.jpg,batch_01_vt_masks/0688.png,"[0, 6]"
batch_01_vt/0690.jpg,batch_01_vt_masks/0690.png,"[0, 9]"
batch_01_vt/0691.jpg,batch_01_vt_masks/0691.png,"[0, 2, 7]"
batch_01_vt/0692.jpg,batch_01_vt_masks/0692.png,"[0, 6]"
batch_01_vt/0693.jpg,batch_01_vt_masks/0693.png,"[0, 7]"
batch_01_vt/0694.jpg,batch_01_vt_masks/0694.png,"[0, 5]"
batch_01_vt/0695.jpg,batch_01_vt_masks/0695.png,"[0, 7]"
batch_01_vt/0696.jpg,batch_01_vt_masks/0696.png,"[0, 3, 8, 9]"
batch_01_vt/0697.jpg,batch_01_vt_masks/0697.png,"[0, 2, 3, 4, 7, 9]"
batch_01_vt/0698.jpg,batch_01_vt_masks/0698.png,"[0, 3]"
batch_01_vt/0699.jpg,batch_01_vt_masks/0699.png,"[0, 2]"
batch_01_vt/0700.jpg,batch_01_vt_masks/0700.png,"[0, 9]"
batch_01_vt/0701.jpg,batch_01_vt_masks/0701.png,"[0, 2, 8]"
batch_01_vt/0702.jpg,batch_01_vt_masks/0702.png,"[0, 3, 4]"
batch_01_vt/0705.jpg,batch_01_vt_masks/0705.png,"[0, 5, 9]"
batch_01_vt/0706.jpg,batch_01_vt_masks/0706.png,"[0, 4]"
batch_01_vt/0709.jpg,batch_01_vt_masks/0709.png,"[0, 2, 3, 7]"
batch_01_vt/0710.jpg,batch_01_vt_masks/0710.png,"[0, 9]"
batch_01_vt/0711.jpg,batch_01_vt_masks/0711.png,"[0, 4]"
batch_01_vt/0712.jpg,batch_01_vt_masks/0712.png,"[0, 5]"
batch_01_vt/0713.jpg,batch_01_vt_masks/0713.png,"[0, 7]"
batch_01_vt/0714.jpg,batch_01_vt_masks/0714.png,"[0, 2, 3]"
batch_01_vt/0716.jpg,batch_01_vt_masks/0716.png,"[0, 5]"
batch_01_vt/0717.jpg,batch_01_vt_masks/0717.png,"[0, 11]"
batch_01_vt/0718.jpg,batch_01_vt_masks/0718.png,"[0, 9]"
batch_01_vt/0719.jpg,batch_01_vt_masks/0719.png,"[0, 4]"
batch_01_vt/0720.jpg,batch_01_vt_masks/0720.png,"[0, 2, 5, 7, 9]"
batch_01_vt/0721.jpg,batch_01_vt_masks/0721.png,"[0, 1, 2, 3, 4, 9]"
batch_01_vt/0722.jpg,batch_01_vt_masks/0722.png,"[0, 7]"
batch_01_vt/0723.jpg,batch_01_vt_masks/0723.png,"[0, 2]"
batch_01_vt/0724.jpg,batch_01_vt_masks/0724.png,"[0, 3, 5, 6, 8, 9]"
batch_01_vt/0725.jpg,batch_01_vt_masks/0725.png,"[0, 2]"
batch_01_vt/0727.jpg,batch_01_vt_masks/0727.png,"[0, 7]"
batch_01_vt/0728.jpg,batch_01_vt_masks/0728.png,"[0, 2]"
batch_01_vt/0730.jpg,batch_01_vt_masks/0730.png,"[0, 9]"
batch_01_vt/0731.jpg,batch_01_vt_masks/0731.png,"[0, 7]"
batch_01_vt/0732.jpg,batch_01_vt_masks/0732.png,"[0, 3]"
batch_01_vt/0733.jpg,batch_01_vt_masks/0733.png,"[0, 9]"
batch_01_vt/0734.jpg,batch_01_vt_masks/0734.png,"[0, 7]"
batch_01_vt/0735.jpg,batch_01_vt_masks/0735.png,"[0, 9]"
batch_01_vt/0736.jpg,batch_01_vt_masks/0736.png,"[0, 9]"
batch_01_vt/0737.jpg,batch_01_vt_masks/0737.png,"[0, 11]"
batch_01_vt/0738.jpg,batch_01_vt_masks/0738.png,"[0, 5]"
batch_01_vt/0741.jpg,batch_01_vt_masks/0741.png,"[0, 2]"
batch_01_vt/0742.jpg,batch_01_vt_masks/0742.png,"[0, 2]"
batch_01_vt/0743.jpg,batch_01_vt_masks/0743.png,"[0, 4]"
batch_01_vt/0744.jpg,batch_01_vt_masks/0744.png,"[0, 3, 7, 9]"
batch_01_vt/0745.jpg,batch_01_vt_masks/0745.png,"[0, 5]"
batch_01_vt/0747.jpg,batch_01_vt_masks/0747.png,"[0, 2, 3, 7]"
batch_01_vt/0749.jpg,batch_01_vt_masks/0749.png,"[0, 9]"
batch_01_vt/0752.jpg,batch_01_vt_masks/0752.png,"[0, 3, 9]"
batch_01_vt/0754.jpg,batch_01_vt_masks/0754.png,"[0, 2, 7]"
batch_01_vt/0755.jpg,batch_01_vt_masks/0755.png,"[0, 7]"
batch_01_vt/0757.jpg,batch_01_vt_masks/0757.png,"[0, 2, 3, 8, 9]"
batch_01_vt/0758.jpg,batch_01_vt_masks/0758.png,"[0, 2, 7, 8]"
batch_01_vt/0759.jpg,batch_01_vt_masks/0759.png,"[0, 3]"
batch_01_vt/0762.jpg,batch_01_vt_masks/0762.png,"[0, 2, 3, 11]"
batch_01_vt/0765.jpg,batch_01_vt_masks/0765.png,"[0, 7]"
batch_01_vt/0766.jpg,batch_01_vt_masks/0766.png,"[0, 3, 7, 9]"
batch_01_vt/0767.jpg,batch_01_vt_masks/0767.png,"[0, 2]"
batch_01_vt/0769.jpg,batch_01_vt_masks/0769.png,"[0, 2, 8, 9]"
batch_01_vt/0771.jpg,batch_01_vt_masks/0771.png,"[0, 9]"
batch_01_vt/0772.jpg,batch_01_vt_masks/0772.png,"[0, 7]"
batch_01_vt/0773.jpg,batch_01_vt_masks/0773.png,"[0, 2, 7, 9]"
batch_01_vt/0774.jpg,batch_01_vt_masks/0774.png,"[0, 5]"
batch_01_vt/0776.jpg,batch_01_vt_masks/0776.png,"[0, 9]"
batch_01_vt/0777.jpg,batch_01_vt_masks/0777.png,"[0, 5]"
batch_01_vt/0778.jpg,batch_01_vt_masks/0778.png,"[0, 2, 3, 8, 9]"
batch_01_vt/0779.jpg,batch_01_vt_masks/0779.png,"[0, 7]"
batch_01_vt/0781.jpg,batch_01_vt_masks/0781.png,"[0, 3]"
batch_01_vt/0782.jpg,batch_01_vt_masks/0782.png,"[0, 2]"
batch_01_vt/0783.jpg,batch_01_vt_masks/0783.png,"[0, 5]"
batch_01_vt/0784.jpg,batch_01_vt_masks/0784.png,"[0, 2, 5, 9]"
batch_01_vt/0787.jpg,batch_01_vt_masks/0787.png,"[0, 7, 9]"
batch_01_vt/0788.jpg,batch_01_vt_masks/0788.png,"[0, 3]"
batch_01_vt/0790.jpg,batch_01_vt_masks/0790.png,"[0, 9]"
batch_01_vt/0792.jpg,batch_01_vt_masks/0792.png,"[0, 3]"
batch_01_vt/0793.jpg,batch_01_vt_masks/0793.png,"[0, 9]"
batch_01_vt/0794.jpg,batch_01_vt_masks/0794.png,"[0, 2, 3]"
batch_01_vt/0795.jpg,batch_01_vt_masks/0795.png,"[0, 5]"
batch_01_vt/0796.jpg,batch_01_vt_masks/0796.png,"[0, 4, 9]"
batch_01_vt/0799.jpg,batch_01_vt_masks/0799.png,"[0, 9]"
batch_01_vt/0800.jpg,batch_01_vt_masks/0800.png,"[0, 3]"
batch_01_vt/0801.jpg,batch_01_vt_masks/0801.png,"[0, 3, 4]"
batch_01_vt/0802.jpg,batch_01_vt_masks/0802.png,"[0, 3]"
batch_01_vt/0803.jpg,batch_01_vt_masks/0803.png,"[0, 3]"
batch_01_vt/0804.jpg,batch_01_vt_masks/0804.png,"[0, 3]"
batch_01_vt/0805.jpg,batch_01_vt_masks/0805.png,"[0, 3]"
batch_01_vt/0806.jpg,batch_01_vt_masks/0806.png,"[0, 9]"
batch_01_vt/0807.jpg,batch_01_vt_masks/0807.png,"[0, 7]"
batch_01_vt/0808.jpg,batch_01_vt_masks/0808.png,"[0, 7]"
batch_01_vt/0809.jpg,batch_01_vt_masks/0809.png,"[0, 9]"
batch_01_vt/0810.jpg,batch_01_vt_masks/0810.png,"[0, 5]"
batch_01_vt/0811.jpg,batch_01_vt_masks/0811.png,"[0, 2, 3, 9]"
batch_01_vt/0812.jpg,batch_01_vt_masks/0812.png,"[0, 3]"
batch_01_vt/0813.jpg,batch_01_vt_masks/0813.png,"[0, 2, 7]"
batch_01_vt/0814.jpg,batch_01_vt_masks/0814.png,"[0, 2]"
batch_01_vt/0815.jpg,batch_01_vt_masks/0815.png,"[0, 5]"
batch_01_vt/0816.jpg,batch_01_vt_masks/0816.png,"[0, 2]"
batch_01_vt/0817.jpg,batch_01_vt_masks/0817.png,"[0, 2]"
batch_01_vt/0818.jpg,batch_01_vt_masks/0818.png,"[0, 3, 9]"
